stdYymm,nationCode,mprcExipitmCode,imxprtSeCode,nationNm,ecoblNm,mprcExipitmNm,imxprtSeNm,imxprtWt,imxprtDollarAmount
202510,JP,1605101099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"기타 게살(밀폐용기에 넣은 것, 훈제한 것 이외 기타)",수입,3.465,269
202510,JP,1605109000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,게 조제품(게살 이외 기타),수출,3808,20703
202510,JP,1605109000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,게 조제품(게살 이외 기타),수입,3.06,180
202510,JP,0302440000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"고등어(신선 또는 냉장)(스콤버-스콤브루스,오스트랄시쿠스,자포니쿠스))",수출,8856,88742
202510,JP,1605211000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(브레드한 것),수입,16.536,311
202510,JP,0302450000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,전갱이(신선 또는 냉장)(트라커러스종),수출,109971,249246
202510,JP,0307432010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,옴마스트레페스(Ommastrephes)종ㆍ로리고(Loligo)종ㆍ노토토다루스(Nototodarus)종ㆍ세피오투디스(Sepioteuthis)종,수입,1479.29,29758
202510,JP,0307493010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,갑오징어[세피아 오피시날리스(Sepia officinalis)ㆍ로시아 마크로소마(Rossia macrosoma)ㆍ세피올라(Sepiola)종]와 오징어[옴마스트레페스(Ommastrephes)종ㆍ로,수입,.32,8
202510,JP,0307493090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,기타,수입,3.597,138
202510,JP,0307921000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,개아지살,수입,11300,396706
202510,JP,0307120000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,냉동한 것,수출,83670,525461
202510,JP,0308220000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,냉동한 것,수출,1,13
202510,JP,0308220000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,냉동한 것,수입,6,6
202510,JP,2501001010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,암염(岩鹽),수입,.92,48
202510,JP,0307599000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"문어(산것, 신선, 냉장, 냉동, 건조 이외 기타)",수출,275.047,1088
202510,JP,0303899030,E,일본,아시아.태평양 경제협력체/경제협력개발기구,달고기(냉동),수출,315,909
202510,JP,1212218029,I,일본,아시아.태평양 경제협력체/경제협력개발기구,진두발(기타)(식용의 것),수입,.24,36
202510,JP,1212218031,I,일본,아시아.태평양 경제협력체/경제협력개발기구,말(냉동)(식용의 것),수입,180,1164
202510,JP,1212219099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,해초류와 기타조류 기타(기타)(식용의 것),수입,6.439,305
202510,JP,1604191090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제품(연어,청어,정어리,고등어 등 밀폐용기에넣은것)",수입,19.961,342
202510,JP,1604199090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제품(연어,청어,고등어,기타/조제/밀폐용기에 넣은 것)",수출,2165.8,42870
202510,JP,1604199090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제품(연어,청어,고등어,기타/조제/밀폐용기에 넣은 것)",수입,639.785,9456
202510,JP,1604201000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,생선페이스트,수입,.32,1
202510,JP,1604203000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,생선소시지,수출,72,410
202510,JP,1604204010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,생선묵(게맛),수출,14250,94767
202510,JP,1604204010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,생선묵(게맛),수입,8788.934,60057
202510,JP,1604191010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,꽁치(통조림외조제품),수출,768,3880
202510,JP,1604191010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,꽁치(통조림외조제품),수입,.9,28
202510,JP,1604204090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,생선묵(게맛의 것 이외 기타),수출,39012,114601
202510,JP,1604204090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,생선묵(게맛의 것 이외 기타),수입,50359.048,259602
202510,JP,1604209000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제,저장제품(생선 페이스트,마리네이드,소시지,생선묵)",수출,42102,237096
202510,JP,1604209000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"어류조제,저장제품(생선 페이스트,마리네이드,소시지,생선묵)",수입,14064.32,149704
202510,JP,1212212010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(건조한 것)(식용의 것),수출,96664,1303910
202510,JP,1212212010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(건조한 것)(식용의 것),수입,.099,1
202510,JP,1212211090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,김(기타)(식용의 것),수입,5.121,350
202510,JP,1212212020,E,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(염장한 것)(식용의 것),수출,95020,327143
202510,JP,1212213010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,톳(건조한 것)(식용의 것),수출,343330,2524939
202510,JP,1212212090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,미역(기타)(식용의 것),수입,1.08,81
202510,JP,1604129000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,청어(통조림외조제품),수입,50,1104
202510,JP,1212213090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,톳(기타)(식용의 것),수입,1.565,87
202510,JP,1212214090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,파래(기타)(식용의 것),수출,3000,60516
202510,JP,0302899040,E,일본,아시아.태평양 경제협력체/경제협력개발기구,아귀(신선 또는 냉장),수출,12697.3,73262
202510,JP,0302899090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"기타(신선 또는 냉장)(삼치,복어,병어,아귀 외 기타)",수출,9046,365252
202510,JP,0303410000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,날개다랑어 또는 긴지느러미다랑어(터너스알라룽가/냉동),수출,56394.8,127792
202510,JP,0303530000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"정어리(냉동)(사르디나 필차르두스,사르디노프스종)",수입,1898760,874398
202510,JP,0303540000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"고등어(스콤버 스콤브루스,스콤버 오스트랄라시쿠스,스콤버 자포니쿠스)",수출,10600,21497
202510,JP,0303550000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,전갱이(냉동)(트라커러스종),수출,812613,1842692
202510,JP,0303420000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,황다랑어(터너스 알바카레스/냉동),수출,377723.9,1755511
202510,JP,0303460000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,남방참다랑어(터너스맥코이/냉동),수출,883594.6,11657769
202510,JP,0303460000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,남방참다랑어(터너스맥코이/냉동),수입,22421.5,81766
202510,JP,0307913000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,개아지살(산 것 신선 또는 냉장한 것),수출,1518,48611
202510,JP,0307810000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,전복(산 것 신선 또는 냉장한 것),수출,201910,2922176
202510,JP,1604119000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,연어(조제/밀페용기에 넣은 것 이외 기타),수입,2.38,122
202510,JP,1302312000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,분한천,수출,2000,42918
202510,JP,1302312000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,분한천,수입,103.558,4237
202510,JP,1302319000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"한천(실한천,분한천 이외 기타)",수입,2.13,75
202510,JP,1212299099,E,일본,아시아.태평양 경제협력체/경제협력개발기구,해초류와 기타조류 기타(기타),수출,2020,4395
202510,JP,1212299099,I,일본,아시아.태평양 경제협력체/경제협력개발기구,해초류와 기타조류 기타(기타),수입,.94,280
202510,JP,1302311000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,실한천,수출,2990,120162
202510,JP,1603003000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,어류의액스,수출,1710,23886
202510,JP,1603003000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,어류의액스,수입,10700,70768
202510,JP,1603009000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,"갑각류,연체동물,수생동물의",수출,58040,362693
202510,JP,1603009000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,"갑각류,연체동물,수생동물의",수입,800,8357
202510,JP,1604111000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,연어(조제/밀폐용기에 넣은 것),수입,2.329,65
202510,JP,0306141090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,게살(냉동한 것) 훈제한 것(기타),수입,.33,58
202510,JP,0306143090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,꽃게(냉동한 것) 기타,수출,600,8395
202510,JP,0301992000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,방어(활어),수입,298003,3963321
202510,JP,0301995000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,붕장어(활어),수출,131624,1410373
202510,JP,0301996000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,갯장어(sharp toothed eel/활어),수출,1989,34516
202510,JP,0301997000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,먹장어(활어),수입,4110,31730
202510,JP,0303840000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,농어(신선 또는 냉장)(디센트라르쿠스종),수출,2408.8,21707
202510,JP,1605219000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(기타),수입,.07,4
202510,JP,1605290000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,새우류(조제 또는 저장처리),수출,9600,40525
202510,JP,1605290000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,새우류(조제 또는 저장처리),수입,2.128,144
202510,JP,1212211010,E,일본,아시아.태평양 경제협력체/경제협력개발기구,김(건조한 것)(식용의 것),수출,115974.57,3968095
202510,JP,1212211010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,김(건조한 것)(식용의 것),수입,1.092,17
202510,JP,1605592090,E,일본,아시아.태평양 경제협력체/경제협력개발기구,소라(조제 또는 저장처리)기타,수출,12,90
202510,JP,1605599010,I,일본,아시아.태평양 경제협력체/경제협력개발기구,연체동물 기타(조제 또는 저장처리)(밀폐용기에 넣은 것),수입,.2,20
202510,JP,1605599090,I,일본,아시아.태평양 경제협력체/경제협력개발기구,연체동물 기타(조제 또는 저장처리)(기타),수입,1.412,192
202510,JP,1605619000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,해삼(조제 또는 저장처리)기타,수입,.09,23
202510,JP,1605639000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,해파리(조제 또는 저장처리)(기타),수입,1240.59,16210
202510,JP,1604159000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,고등어(조제/밀폐용기에 넣은 것 이외 기타),수입,9.572,270
202510,JP,1604179000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,뱀장어(조제 또는 저장처리),수출,240,5435
202510,JP,1604179000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,뱀장어(조제 또는 저장처리),수입,2,392
202510,JP,0302895000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,꽁치(신선 또는 냉장)(학꽁치를 포함한다),수출,581,9688
202510,JP,0303670000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,명태(냉동)(테라그라 찰코그라마),수입,24000,34568
202510,JP,0304491000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,붕장어(신선 또는 냉장한 피레트),수출,77756.1,838029
